Estado,Ubicacion,Precio_MXN,Recamaras,Banos,Superficie_m2,URL_Propiedad,Latitud,Longitud,Direccion_Buscada
Aguascalientes,"Se vende casa en Cerrada del Estanque #112, Col. Canteras de Santa Imelda, Aguascalientes, Aguascalientes, México, C.P. 20218, ID: 29125203",3400000.0,3.0,3.0,150.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cerrada-del-estanque-112-canteras-de-santa-imelda-aguascalientes-29125203,,,
Aguascalientes,", Col. San Nicolás, Aguascalientes, Aguascalientes, México, C.P. 20200, ID: 30463450",7590000.0,4.0,3.0,339.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-san-nicolas-aguascalientes-30463450,,,
Aguascalientes,", Col. Montoro, Aguascalientes, Aguascalientes, México, C.P. 20345, ID: 26912939",1750000.0,,,1433.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-montoro-aguascalientes-26912939,,,
Aguascalientes,"Casa en venta, Blvd. Chichimeco, Col. Villa Antigua, Jesús María, Aguascalientes, México, C.P. 20908, ID: 27644466",1390000.0,3.0,1.0,,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-blvd-chichimeco-villa-antigua-aguascalientes-27644466,,,
Aguascalientes,"Lima #707, Col. Valle Dorado, Aguascalientes, Aguascalientes, México, C.P. 20235, ID: 30601344",732000.0,3.0,1.0,116.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-lima-707-valle-dorado-aguascalientes-30601344,,,
Aguascalientes,"Venta casa en Mirador de Las Culturas, Aguascalientes, Aguascalientes, Col. Mirador de Las Culturas III, Aguascalientes, Aguascalientes, México, C.P. 20174, ID: 27673262",750000.0,2.0,1.0,47.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-mirador-de-las-culturas-aguascalientes-aguascalientes-mirador-de-las-culturas-iii-aguascalientes-27673262,,,
Aguascalientes,"Casa en venta, SANTIAGO #0Int. 0, Col. Vistas de Oriente, Aguascalientes, Aguascalientes, México, C.P. 20196, ID: 27840009",1376016.0,3.0,2.0,90.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-santiago-vistas-de-oriente-aguascalientes-27840009,,,
Aguascalientes,", Col. Aguascalientes Centro, Aguascalientes, Aguascalientes, México, C.P. 20000, ID: 28102372",9250000.0,4.0,5.0,390.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-aguascalientes-centro-aguascalientes-28102372,,,
Aguascalientes,"Casa disponible en venta en , Col. Casa Blanca, Aguascalientes, Aguascalientes, México, C.P. 20297, ID: 30609160",2800000.0,4.0,3.0,195.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-casa-blanca-aguascalientes-30609160,,,
Aguascalientes,"Se vende casa en Valle de las uvas, Col. Villa de las Trojes, Aguascalientes, Aguascalientes, México, C.P. 20115, ID: 26763326",2000000.0,4.0,3.0,105.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-villa-de-las-trojes-aguascalientes-26763326,,,
Aguascalientes,"Venta de casa en Paseos, Col. Paseos de Aguascalientes, Jesús María, Aguascalientes, México, C.P. 20924, ID: 29133850",1980000.0,3.0,2.0,240.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-paseos-paseos-de-aguascalientes-aguascalientes-29133850,,,
Aguascalientes,"Venta de casa en , Col. Aguascalientes Centro, Aguascalientes, Aguascalientes, México, C.P. 20000, ID: 30106947",1455000.0,2.0,2.0,89.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-aguascalientes-centro-aguascalientes-30106947,,,
Aguascalientes,"Casa en venta, C. Epsilon, Cosmos, 20676 Pabellón de Arteaga, Ags. #s/n, Col. Cosmos, Pabellón de Arteaga, Aguascalientes, México, C.P. 20676, ID: 30289291",1050000.0,3.0,1.0,60.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-c-epsilon-cosmos-20676-pabellon-de-arteaga-ags-sn-cosmos-aguascalientes-30289291,,,
Aguascalientes,"Casa en venta disponible en CARENA, Col. La Rioja, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 30546775",1695000.0,2.0,1.0,64.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-carena-la-rioja-aguascalientes-30546775,,,
Aguascalientes,"Casa en venta disponible en , Col. La Divina Providencia, Asientos, Aguascalientes, México, C.P. 20720, ID: 26912941",28000000.0,,,37.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-la-divina-providencia-aguascalientes-26912941,,,
Aguascalientes,"Se vende casa , Col. Aguascalientes Centro, Aguascalientes, Aguascalientes, México, C.P. 20000, ID: 30058234",5100000.0,3.0,3.0,215.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-aguascalientes-centro-aguascalientes-30058234,,,
Aguascalientes,"Se vende casa en ALBIZIA #115Int. 115, Col. San Telmo Residencial, Aguascalientes, Aguascalientes, México, C.P. 20116, ID: 29356850",4200000.0,3.0,3.0,236.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-albizia-115-san-telmo-residencial-aguascalientes-29356850,,,
Aguascalientes,"Casa disponible en venta en Sin nombre de calle, Col. Circunvalación Norte, Aguascalientes, Aguascalientes, México, C.P. 20020, ID: 29140514",715000.0,3.0,3.0,150.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-circunvalacion-norte-aguascalientes-29140514,,,
Aguascalientes,"Casa en venta disponible en Ignacio Zaragoza, Col. Palma Real, Aguascalientes, Aguascalientes, México, C.P. 20130, ID: 27509480",4180000.0,2.0,2.0,140.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-ignacio-zaragoza-palma-real-aguascalientes-27509480,,,
Aguascalientes,"San Angelo #429, Col. Q Campestre Residencial, Jesús María, Aguascalientes, México, C.P. 20997, ID: 29361677",6700000.0,4.0,4.0,316.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-san-angelo-429-q-campestre-residencial-aguascalientes-29361677,,,
Aguascalientes,"PASEO DE TEPEZALA #20, Col. Viñedos Eva (Fraccionamiento Paso Blanco), Jesús María, Aguascalientes, México, C.P. 20907, ID: 30360007",1985000.0,3.0,2.0,91.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-paseo-de-tepezala-20-vinedos-eva-fraccionamiento-paso-blanco-aguascalientes-30360007,,,
Aguascalientes,"Casa en venta, PLUTARCO ELIAS CALLES #208, Col. San José, Rincón de Romos, Aguascalientes, México, C.P. 20415, ID: 12909582",1100000.0,3.0,3.0,315.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-plutarco-elias-calles--208-san-jose-aguascalientes-12909582,,,
Aguascalientes,"Se vende casa en , Col. La Querencia, Aguascalientes, Aguascalientes, México, C.P. 20100, ID: 30368333",4200000.0,3.0,2.0,197.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-la-querencia-aguascalientes-30368333,,,
Aguascalientes,"Se vende casa FRANCISCO G. HORNEDO, Col. Aguascalientes Centro, Aguascalientes, Aguascalientes, México, C.P. 20000, ID: 27174758",5000000.0,10.0,10.0,334.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-francisco-g-hornedo-aguascalientes-centro-aguascalientes-27174758,,,
Aguascalientes,"Casa disponible en venta en Av.providencia, Col. Rancho Santa Mónica, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 27313421",4500000.0,3.0,2.0,228.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-avprovidencia-rancho-santa-monica-aguascalientes-27313421,,,
Aguascalientes,"Circuito del Ángel, Col. San Francisco del Arenal, Aguascalientes, Aguascalientes, México, C.P. 20280, ID: 26749412",1800000.0,3.0,2.0,102.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-circuito-del-angel-san-francisco-del-arenal-aguascalientes-26749412,,,
Aguascalientes,", Col. Paseos de Aguascalientes, Jesús María, Aguascalientes, México, C.P. 20924, ID: 30455480",1745000.0,3.0,1.0,96.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-paseos-de-aguascalientes-aguascalientes-30455480,,,
Aguascalientes,"Santa Monica #1, Col. Paseos de Santa Mónica, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 29359781",2800000.0,3.0,2.0,156.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-santa-monica-1-paseos-de-santa-monica-aguascalientes-29359781,,,
Aguascalientes,"Casa disponible en venta en CARITINO MALDONADO, Col. Jesús Terán Peredo, Aguascalientes, Aguascalientes, México, C.P. 20260, ID: 29752138",1750000.0,4.0,2.0,168.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-caritino-maldonado-jesus-teran-peredo-aguascalientes-29752138,,,
Aguascalientes,"Venta de casa Fuentes del Lago, Aguascalientes, Aguascalientes, 20218, Col. Jardines del Lago, Aguascalientes, Aguascalientes, México, C.P. 20218, ID: 27722639",1599000.0,3.0,2.0,150.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-fuentes-del-lago-aguascalientes-aguascalientes-20218-jardines-del-lago-aguascalientes-27722639,,,
Aguascalientes,"Se vende casa en Calle Lopez Mateos, Col. Residencial Antiguo Country, Jesús María, Aguascalientes, México, C.P. 20983, ID: 27998993",3274399.0,3.0,3.0,156.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-calle-lopez-mateos-residencial-antiguo-country-aguascalientes-27998993,,,
Aguascalientes,"Casa disponible en venta en Sin nombre de calle, Col. El Dorado 1a Sección, Aguascalientes, Aguascalientes, México, C.P. 20235, ID: 29140470",765000.0,4.0,4.0,204.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-el-dorado-1a-seccion-aguascalientes-29140470,,,
Aguascalientes,"Venta casa en Aura, Col. Rancho Santa Mónica, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 29300649",1955970.0,2.0,2.0,99.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-aura-rancho-santa-monica-aguascalientes-29300649,,,
Aguascalientes,"Casa en venta disponible en Viña antigua #2, Col. Viña Antigua, Jesús María, Aguascalientes, México, C.P. 20908, ID: 29360874",4445000.0,3.0,2.0,185.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-vina-antigua-2-vina-antigua-aguascalientes-29360874,,,
Aguascalientes,"Se vende casa , Col. Privada Andaluz, Aguascalientes, Aguascalientes, México, C.P. 20329, ID: 26545016",3849000.0,3.0,2.0,185.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-privada-andaluz-aguascalientes-26545016,,,
Aguascalientes,"Av delaterra supermanzana #20126Int. 416, Col. Residencial las Plazas, Aguascalientes, Aguascalientes, México, C.P. 20126, ID: 30157915",4740000.0,4.0,4.0,264.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-delaterra-supermanzana-20126-residencial-las-plazas-aguascalientes-30157915,,,
Aguascalientes,"RANCHO SAN TA FE, Col. Villas del Vergel, Aguascalientes, Aguascalientes, México, C.P. 20138, ID: 30300095",750000.0,2.0,1.0,,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-rancho-san-ta-fe-villas-del-vergel-aguascalientes-30300095,,,
Aguascalientes,"Rebeca Rodriguez #100, Col. Viñedos RIVer, San Francisco de los Romo, Aguascalientes, México, C.P. 20355, ID: 29361081",1749000.0,2.0,2.0,76.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-rebeca-rodriguez-100-vinedos-river-aguascalientes-29361081,,,
Aguascalientes,"Sierra Fría #112, Col. Los Bosques, Aguascalientes, Aguascalientes, México, C.P. 20120, ID: 30324745",6115000.0,4.0,3.0,362.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sierra-fria-112-los-bosques-aguascalientes-30324745,,,
Aguascalientes,"Venta de casa Misión de San Margarito Flores García #1908, Col. Reserva Villa Sur, Aguascalientes, Aguascalientes, México, C.P. 20298, ID: 29362416",2400000.0,3.0,3.0,152.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-mision-de-san-margarito-flores-garcia-1908-reserva-villa-sur-aguascalientes-29362416,,,
Aguascalientes,"Casa en venta disponible en Av. San Antonio #302, Col. Rancho Santa Mónica, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 30134321",3980000.0,3.0,3.0,181.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-san-antonio-302-rancho-santa-monica-aguascalientes-30134321,,,
Aguascalientes,"Se vende casa Paseo del molino, Col. Vergel de la Cantera, Aguascalientes, Aguascalientes, México, C.P. 20200, ID: 26246910",4860000.0,3.0,3.0,200.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-paseo-del-molino-vergel-de-la-cantera-aguascalientes-26246910,,,
Aguascalientes,"Casa en venta disponible en casa de campo, Col. La Rioja, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 26321881",1724000.0,3.0,2.0,,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-la-rioja-aguascalientes-26321881,,,
Aguascalientes,"Casa en venta, Blvrd. Juan Pablo II #1095, Col. El Edén, Aguascalientes, Aguascalientes, México, C.P. 20219, ID: 28262219",2850000.0,3.0,3.0,146.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-blvrd-juan-pablo-ii-1095-el-eden-aguascalientes-28262219,,,
Aguascalientes,"Casa disponible en venta en Prol. Constitución, Col. José Vasconcelos Calderón, Aguascalientes, Aguascalientes, México, C.P. 20200, ID: 29988605",2100000.0,3.0,3.0,,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-prol-constitucion-jose-vasconcelos-calderon-aguascalientes-29988605,,,
Aguascalientes,"Col. Trojes de Alonso, Aguascalientes, Aguascalientes, México, C.P. 20116, ID: 30686669",2755000.0,3.0,2.0,163.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-trojes-de-alonso-aguascalientes-30686669,,,
Aguascalientes,"Casa en venta, PRESA DEL JOCOQUI, Col. Rincón Andaluz, Aguascalientes, Aguascalientes, México, C.P. 20329, ID: 30629836",3750000.0,3.0,2.0,191.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-presa-del-jocoqui-rincon-andaluz-aguascalientes-30629836,,,
Aguascalientes,"Casa en venta disponible en , Col. Jardines del Lago, Aguascalientes, Aguascalientes, México, C.P. 20218, ID: 27530145",14000000.0,3.0,3.0,50.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-jardines-del-lago-aguascalientes-27530145,,,
Aguascalientes,"Se vende casa en , Col. Rancho Santa Mónica, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 30426054",2045000.0,3.0,2.0,,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-rancho-santa-monica-aguascalientes-30426054,,,
Aguascalientes,"Casa en venta disponible en , Col. San Telmo, Aguascalientes, Aguascalientes, México, C.P. 20115, ID: 30630878",4400000.0,,,210.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-san-telmo-aguascalientes-30630878,,,
Aguascalientes,"Casa disponible en venta en Paseo de los Alamos #164, Col. Residencial Pulgas Pandas Norte, Aguascalientes, Aguascalientes, México, C.P. 20138, ID: 30476176",12449180.0,4.0,3.0,464.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-paseo-de-los-alamos-164-residencial-pulgas-pandas-norte-aguascalientes-30476176,,,
Aguascalientes,"Se vende casa Bosques, Col. Jardines de La Concepción 2a Sección, Aguascalientes, Aguascalientes, México, C.P. 20120, ID: 28294286",6500000.0,3.0,2.0,380.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-bosques-jardines-de-la-concepcion-2a-seccion-aguascalientes-28294286,,,
Aguascalientes,"Casa en venta disponible en Av. Siglo XXI, Col. Solidaridad 1a Sección, Aguascalientes, Aguascalientes, México, C.P. 20196, ID: 30731596",5304000.0,4.0,3.0,241.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-siglo-xxi-solidaridad-1a-seccion-aguascalientes-30731596,,,
Aguascalientes,"Casa en venta disponible en , Col. Villa de Nuestra Señora de La Asunción Sector Guadalupe, Aguascalientes, Aguascalientes, México, C.P. 20126, ID: 23570155",2800000.0,3.0,3.0,200.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-villa-de-nuestra-senora-de-la-asuncion-sector-guadalupe-aguascalientes-23570155,,,
Aguascalientes,"Casa disponible en venta en , Col. El Chichimeco, Jesús María, Aguascalientes, México, C.P. 20916, ID: 28788290",1895000.0,3.0,1.0,111.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-el-chichimeco-aguascalientes-28788290,,,
Aguascalientes,"Casa en venta disponible en cerrada miguel aleman, Col. Residencial Trojes del Norte II, Jesús María, Aguascalientes, México, C.P. 20983, ID: 26080109",4990000.0,4.0,3.0,162.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-residencial-trojes-del-norte-ii-aguascalientes-26080109,,,
Aguascalientes,"Se vende casa en PASEOS DE JESUS MARIA #1, Col. Viñedos Eva (Fraccionamiento Paso Blanco), Jesús María, Aguascalientes, México, C.P. 20907, ID: 28523174",2037900.0,2.0,3.0,121.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-paseos-de-jesus-maria-1-vinedos-eva-fraccionamiento-paso-blanco-aguascalientes-28523174,,,
Aguascalientes,"Se vende casa C. Franciscanos 101, Viña antigua, 20908 Jesús María, Ags. #101, Col. Viña Antigua, Jesús María, Aguascalientes, México, C.P. 20908, ID: 30589273",3336000.0,3.0,2.0,120.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-c-franciscanos-101-vina-antigua-20908-jesus-maria-ags-101-vina-antigua-aguascalientes-30589273,,,
Aguascalientes,"Casa en venta disponible en condominio en ronda residencial, Col. Residencial San Javier, Aguascalientes, Aguascalientes, México, C.P. 20296, ID: 26126160",2870000.0,3.0,2.0,115.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-residencial-san-javier-aguascalientes-26126160,,,
Aguascalientes,"Venta casa en CERRO PRIETO, Col. El Mirador, Calvillo, Aguascalientes, México, C.P. 20802, ID: 22922590",3640000.0,3.0,4.0,475.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-el-mirador-aguascalientes-22922590,,,
Aguascalientes,"Venta casa en CIRC PLUTON 20196 Real del Sol, Ags. #s/n, Col. Real del Sol, Aguascalientes, Aguascalientes, México, C.P. 20196, ID: 30518954",1442950.0,3.0,2.0,77.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-circ-pluton-20196-real-del-sol-ags-sn-real-del-sol-aguascalientes-30518954,,,
Aguascalientes,"Se vende casa , Col. Aguascalientes Centro, Aguascalientes, Aguascalientes, México, C.P. 20000, ID: 27187828",2195000.0,3.0,3.0,130.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-aguascalientes-centro-aguascalientes-27187828,,,
Aguascalientes,"Casa en venta disponible en , Col. Aguascalientes Centro, Aguascalientes, Aguascalientes, México, C.P. 20000, ID: 29441453",2100000.0,3.0,1.0,123.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-aguascalientes-centro-aguascalientes-29441453,,,
