Estado,Pagina_Extraida,Fecha_Consulta,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Yucatan,2,2026-04-06 04:21,"$2,690,000 MXN","Casa en venta disponible en , Col. Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 29215718",2 Recámaras | 2 Baños | 166 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cholul-yucatan-29215718
Yucatan,2,2026-04-06 04:21,"$5,500,000 MXN","Casa en venta disponible en , Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 28623819",2 Recámaras | 3 Baños | 196 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-merida-centro-yucatan-28623819
Yucatan,2,2026-04-06 04:21,"$19,400,000 MXN",", Col. Cocoyoles, Mérida, Yucatán, México, C.P. 97305, ID: 28691465",5 Recámaras | 5 Baños | 575 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cocoyoles-yucatan-28691465
Yucatan,2,2026-04-06 04:21,"$3,750,000 MXN","Venta casa en , Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 29139941",3 Recámaras | 4 Baños | 206 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-29139941
Yucatan,2,2026-04-06 04:21,"$2,184,050 MXN","Casa disponible en venta en Komchem, Col. Komchen, Mérida, Yucatán, México, C.P. 97302, ID: 29735386",1 Recámara | 1 Baño | 90 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-komchem-komchen-yucatan-29735386
Yucatan,2,2026-04-06 04:21,"$5,375,000 MXN",", Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 28623810",3 Recámaras | 3 Baños | 274 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-temozon-norte-yucatan-28623810
Yucatan,2,2026-04-06 04:21,"$6,460,000 MXN","Casa disponible en venta en , Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 28616389",3 Recámaras | 4 Baños | 279 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-temozon-norte-yucatan-28616389
Yucatan,2,2026-04-06 04:21,"$4,500,000 MXN","Se vende casa en , Col. San Ignacio, Progreso, Yucatán, México, C.P. 97334, ID: 28686157",3 Recámaras | 3 Baños | 260 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-san-ignacio-yucatan-28686157
Yucatan,2,2026-04-06 04:21,"$5,087,238 MXN","Se vende casa _ , Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 30624768",3 Recámaras | 2 Baños | 261 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-30624768
Yucatan,2,2026-04-06 04:21,"$7,550,000 MXN",", Col. Itzimna, Mérida, Yucatán, México, C.P. 97100, ID: 28623798",3 Recámaras | 3 Baños | 211 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-itzimna-yucatan-28623798
Yucatan,3,2026-04-06 04:21,"$22,900,000 MXN","Se vende casa , Col. Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 28686142",3 Recámaras | 3 Baños | 520 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cholul-yucatan-28686142
Yucatan,3,2026-04-06 04:21,"$7,245,000 MXN","Se vende casa en , Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 28616396",3 Recámaras | 4 Baños | 307 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-temozon-norte-yucatan-28616396
Yucatan,3,2026-04-06 04:21,"$6,990,000 MXN","Casa en venta, , Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 28686148",3 Recámaras | 1 Baño | 115 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-merida-centro-yucatan-28686148
Yucatan,3,2026-04-06 04:21,"$6,850,000 MXN","Se vende casa en , Col. La Rejoyada, Mérida, Yucatán, México, C.P. 97307, ID: 28616382",3 Recámaras | 5 Baños | 290 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-la-rejoyada-yucatan-28616382
Yucatan,3,2026-04-06 04:21,"$7,290,000 MXN","Casa en venta disponible en , Col. Tamanché, Mérida, Yucatán, México, C.P. 97304, ID: 28814330",4 Recámaras | 5 Baños | 301 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-tamanche-yucatan-28814330
Yucatan,3,2026-04-06 04:21,"$2,150,000 MXN","Se vende casa 1, Col. Las Américas, Mérida, Yucatán, México, C.P. 97302, ID: 29763724",2 Recámaras | 2 Baños | 184 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-1-las-americas-yucatan-29763724
Yucatan,3,2026-04-06 04:21,"$4,200,000 MXN",", Col. San Diego Cutz, Conkal, Yucatán, México, C.P. 97347, ID: 28711097",4 Recámaras | 4 Baños | 240 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-san-diego-cutz-yucatan-28711097
Yucatan,3,2026-04-06 04:21,"$3,800,000 MXN","Venta de casa en Fraccionamiento Amaranta, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 30988136",3 Recámaras | 2 Baños | 204 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-fraccionamiento-amaranta-conkal-yucatan-30988136
Yucatan,3,2026-04-06 04:21,"$3,300,000 MXN","Venta casa en 60, Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 30988134",2 Recámaras | 1 Baño | 155 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-60-merida-centro-yucatan-30988134
Yucatan,3,2026-04-06 04:21,"$4,800,000 MXN","Se vende casa , Col. Dzitya, Mérida, Yucatán, México, C.P. 97302, ID: 28600147",3 Recámaras | 5 Baños | 233 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-dzitya-yucatan-28600147
Yucatan,3,2026-04-06 04:21,"$5,650,000 MXN","Casa en venta disponible en Dzitya, Col. Dzitya, Mérida, Yucatán, México, C.P. 97302, ID: 30897331",3 Recámaras | 4 Baños | 264 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-dzitya-dzitya-yucatan-30897331
Yucatan,3,2026-04-06 04:21,"$2,850,000 MXN","Venta de casa 49 f, Col. Las Américas II, Mérida, Yucatán, México, C.P. 97302, ID: 30956408",3 Recámaras | 3 Baños | 201 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-49-f-las-americas-ii-yucatan-30956408
Yucatan,3,2026-04-06 04:21,"$30,400,000 MXN","Venta de casa en Col. México, Mérida, Yucatán, México, C.P. 97125, ID: 30856024",4 Recámaras | 4 Baños | 876 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-mexico-yucatan-30856024
Yucatan,3,2026-04-06 04:21,"$5,900,000 MXN","Venta de casa , Col. Campestre, Mérida, Yucatán, México, C.P. 97120, ID: 30926151",4 Recámaras | 2 Baños | 368 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-campestre-yucatan-30926151
Yucatan,3,2026-04-06 04:21,"$1,900,000 MXN","Casa en venta disponible en 0, Col. Caucel, Mérida, Yucatán, México, C.P. 97314, ID: 30988137",2 Recámaras | 1 Baño | 80 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-caucel-yucatan-30988137
Yucatan,3,2026-04-06 04:21,"$3,150,000 MXN","Casa en venta, _ , Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 14490781",3 Recámaras | 2 Baños | 193 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-14490781
Yucatan,3,2026-04-06 04:21,"$3,025,000 MXN","Casa disponible en venta en , Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 29244883",3 Recámaras | 2 Baños | 143 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-29244883
Yucatan,3,2026-04-06 04:21,"$4,280,000 MXN","Venta casa en , Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 28686153",3 Recámaras | 4 Baños | 252 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-28686153
Yucatan,3,2026-04-06 04:21,"$6,800,000 MXN","Venta casa en arana 10, Col. Chicxulub Puerto, Progreso, Yucatán, México, C.P. 97330, ID: 30897330",3 Recámaras | 4 Baños | 210 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-arana-10-chicxulub-puerto-yucatan-30897330
Yucatan,3,2026-04-06 04:21,"$4,250,000 MXN","Venta de casa 19, Col. Chuburna de Hidalgo, Mérida, Yucatán, México, C.P. 97205, ID: 30687556",3 Recámaras | 3 Baños | 163 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-19-chuburna-de-hidalgo-yucatan-30687556
Yucatan,3,2026-04-06 04:21,"$4,500,000 MXN","Casa en venta disponible en bufeo, Col. Chuburna Puerto, Progreso, Yucatán, México, C.P. 97336, ID: 30762396",2 Recámaras | 2 Baños | 112 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-bufeo-chuburna-puerto-yucatan-30762396
Yucatan,3,2026-04-06 04:21,"$10,490,000 MXN","Venta casa en , Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 30732461",4 Recámaras | 4 Baños | 228 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-merida-centro-yucatan-30732461
Yucatan,3,2026-04-06 04:21,"$3,950,000 MXN","novonorte, Col. Jardines de Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 30889132",3 Recámaras | 2 Baños | 167 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-novonorte-jardines-de-conkal-yucatan-30889132
Yucatan,3,2026-04-06 04:21,"$4,350,000 MXN","Venta de casa en , Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 28600141",3 Recámaras | 4 Baños | 236 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-28600141
Yucatan,3,2026-04-06 04:21,"$4,750,000 MXN","Venta de casa en , Col. Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 30929209",2 Recámaras | 2 Baños | 130 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cholul-yucatan-30929209
Yucatan,3,2026-04-06 04:21,"$4,195,000 MXN","Casa en venta disponible en , Col. Gran San Pedro Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 30889076",3 Recámaras | 3 Baños | 214 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-gran-san-pedro-cholul-yucatan-30889076
Yucatan,3,2026-04-06 04:21,"$1,600,000 MXN","Casa en venta disponible en , Col. Las Palmas Yucatán, Kanasín, Yucatán, México, C.P. 97370, ID: 30616928",3 Recámaras | 3 Baños | 105 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-las-palmas-yucatan-yucatan-30616928
Yucatan,3,2026-04-06 04:21,"$4,610,000 MXN","Casa disponible en venta en 56, Col. Reparto Granjas, Mérida, Yucatán, México, C.P. 97198, ID: 30271711",3 Recámaras | 5 Baños | 487 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-56-reparto-granjas-yucatan-30271711
Yucatan,3,2026-04-06 04:21,"$3,699,000 MXN","Casa en venta, , Col. Garcia Gineres, Mérida, Yucatán, México, C.P. 97070, ID: 30845976",3 Recámaras | 2 Baños | 220 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-garcia-gineres-yucatan-30845976
Yucatan,3,2026-04-06 04:21,"$3,050,000 MXN","Casa en venta, CHOLUL, Col. Las Margaritas de Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 30654615",2 Recámaras | 2 Baños | 136 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cholul-las-margaritas-de-cholul-yucatan-30654615
Yucatan,3,2026-04-06 04:21,"$8,800,000 MXN",", Col. Benito Juárez Nte, Mérida, Yucatán, México, C.P. 97119, ID: 27607379",3 Recámaras | 2 Baños | 306 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-benito-juarez-nte-yucatan-27607379
Yucatan,3,2026-04-06 04:21,"$3,200,000 MXN","Venta de casa 18, Col. Gran San Pedro Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 30510437",3 Recámaras | 2 Baños | 219 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-18-gran-san-pedro-cholul-yucatan-30510437
Yucatan,3,2026-04-06 04:21,"$6,000,000 MXN","Venta de casa en Aligama abc, Col. Chicxulub Puerto, Progreso, Yucatán, México, C.P. 97330, ID: 28253364",3 Recámaras | 4 Baños | 250 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-aligama-abc-chicxulub-puerto-yucatan-28253364
Yucatan,3,2026-04-06 04:21,"$3,100,000 MXN",", Col. Gran Santa Fe, Mérida, Yucatán, México, C.P. 97314, ID: 28811250",3 Recámaras | 3 Baños | 200 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-gran-santa-fe-yucatan-28811250
Yucatan,3,2026-04-06 04:21,"$8,500,000 MXN","Se vende casa en , Col. Montes de Ame, Mérida, Yucatán, México, C.P. 97115, ID: 30461742",3 Recámaras | 3 Baños | 435 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-montes-de-ame-yucatan-30461742
Yucatan,3,2026-04-06 04:21,"$18,000,000 MXN","Venta casa en , Col. México, Mérida, Yucatán, México, C.P. 97125, ID: 29987790",3 Recámaras | 5 Baños | 641 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-mexico-yucatan-29987790
Yucatan,3,2026-04-06 04:21,"$7,100,000 MXN","Casa disponible en venta en , Col. Dzitya, Mérida, Yucatán, México, C.P. 97302, ID: 30733041",4 Recámaras | 6 Baños | 373 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-dzitya-yucatan-30733041
Yucatan,3,2026-04-06 04:21,"$5,150,000 MXN","Plenum Residencial, Col. Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 28484722",3 Recámaras | 3 Baños | 229 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-plenum-residencial-cholul-yucatan-28484722
Yucatan,3,2026-04-06 04:21,"$3,100,000 MXN","Casa en venta disponible en CHOLUL, Col. Las Margaritas de Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 30654617",3 Recámaras | 3 Baños | 169 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cholul-las-margaritas-de-cholul-yucatan-30654617
Yucatan,3,2026-04-06 04:21,"$5,500,000 MXN","Casa disponible en venta en 5, Col. Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 30496781",3 Recámaras | 3 Baños | 230 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-5-cholul-yucatan-30496781
Yucatan,3,2026-04-06 04:21,"$4,220,000 MXN","Se vende casa , Col. Dzitya, Mérida, Yucatán, México, C.P. 97302, ID: 30765120",3 Recámaras | 3 Baños | 220 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-dzitya-yucatan-30765120
Yucatan,3,2026-04-06 04:21,"$3,980,000 MXN","Venta casa en , Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 26404131",2 Recámaras | 2 Baños | 87 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-merida-centro-yucatan-26404131
Yucatan,3,2026-04-06 04:21,"$4,500,000 MXN","Venta de casa , Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 29942426",2 Recámaras | 2 Baños | 195 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-temozon-norte-yucatan-29942426
Yucatan,3,2026-04-06 04:21,"$6,250,000 MXN","Venta de casa 13, Col. México Norte, Mérida, Yucatán, México, C.P. 97128, ID: 30668944",2 Recámaras | 3 Baños | 211 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-13-mexico-norte-yucatan-30668944
Yucatan,4,2026-04-06 04:21,"$10,495,000 MXN","Venta de casa en , Col. Cabo Norte, Mérida, Yucatán, México, C.P. 97305, ID: 30366283",3 Recámaras | 4 Baños | 307 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cabo-norte-yucatan-30366283
Yucatan,4,2026-04-06 04:21,"$9,980,000 MXN","Casa en venta disponible en Col. Cabo Norte, Mérida, Yucatán, México, C.P. 97305, ID: 30523463",3 Recámaras | 4 Baños | 272 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cabo-norte-yucatan-30523463
Yucatan,4,2026-04-06 04:21,"$3,247,500 MXN",", Col. Real Montejo, Mérida, Yucatán, México, C.P. 97302, ID: 30513744",2 Recámaras | 2 Baños | 253 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-real-montejo-yucatan-30513744
Yucatan,4,2026-04-06 04:21,"$4,700,000 MXN","Dzitya, Col. Dzitya, Mérida, Yucatán, México, C.P. 97302, ID: 25063769",3 Recámaras | 4 Baños | 176 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-dzitya-dzitya-yucatan-25063769
Yucatan,4,2026-04-06 04:21,"$4,500,000 MXN","Casa en venta, Col. San Antonio Cinta, Mérida, Yucatán, México, C.P. 97139, ID: 30613682",5 Recámaras | 2 Baños | 264 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-san-antonio-cinta-yucatan-30613682
Yucatan,4,2026-04-06 04:21,"$2,600,000 MXN","Venta de casa en Mérida Centro, Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 30471050",2 Recámaras | 2 Baños | 155 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-merida-centro-merida-centro-yucatan-30471050
Yucatan,4,2026-04-06 04:21,"$7,295,000 MXN","Se vende casa en 97302 Dzityá, Yuc. #74, Col. Dzitya, Mérida, Yucatán, México, C.P. 97302, ID: 30867324",4 Recámaras | 5 Baños | 315 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-97302-dzitya-yuc-74-dzitya-yucatan-30867324
Yucatan,4,2026-04-06 04:21,"$7,800,000 MXN","Se vende casa , Col. Jardines de Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 29937863",3 Recámaras | 4 Baños | 361 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-jardines-de-conkal-yucatan-29937863
Yucatan,4,2026-04-06 04:21,"$6,350,000 MXN","Casa en venta, Zendera, Col. Bosques de Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 30557439",4 Recámaras | 3 Baños | 352 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-zendera-bosques-de-conkal-yucatan-30557439
Yucatan,4,2026-04-06 04:21,"$7,500,000 MXN","Casa en venta, , Col. San Antonio Cinta, Mérida, Yucatán, México, C.P. 97139, ID: 30371231",3 Recámaras | 3 Baños | 226 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-san-antonio-cinta-yucatan-30371231
Yucatan,4,2026-04-06 04:21,"$5,000,000 MXN","Casa en venta disponible en Zelena Residencial, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 28606034",3 Recámaras | 3 Baños | 240 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-zelena-residencial-conkal-yucatan-28606034
Yucatan,4,2026-04-06 04:21,"$8,650,000 MXN","Casa en venta disponible en 20, Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 29848064",2 Recámaras | 2 Baños | 170 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-20-merida-centro-yucatan-29848064
Yucatan,4,2026-04-06 04:21,"$3,850,000 MXN","Nadira, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 29274332",3 Recámaras | 3 Baños | 223 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-nadira-conkal-yucatan-29274332
Yucatan,4,2026-04-06 04:21,"$6,600,000 MXN","Se vende casa Calle 20D, Col. Xcanatún, Mérida, Yucatán, México, C.P. 97302, ID: 30271714",2 Recámaras | 1 Baño | 300 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-calle-20d-xcanatun-yucatan-30271714
Yucatan,4,2026-04-06 04:21,"$5,099,000 MXN","Venta de casa Xcanatun, Col. Xcanatún, Mérida, Yucatán, México, C.P. 97302, ID: 30397539",4 Recámaras | 4 Baños | 300 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-xcanatun-xcanatun-yucatan-30397539
Yucatan,4,2026-04-06 04:21,"$5,559,315 MXN","Se vende casa en AVENTA, Col. Komchen, Mérida, Yucatán, México, C.P. 97302, ID: 29414311",2 Recámaras | 2 Baños | 234 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-aventa-komchen-yucatan-29414311
Yucatan,4,2026-04-06 04:21,"$6,120,000 MXN","Rocio Country Living, Col. Tamanché, Mérida, Yucatán, México, C.P. 97304, ID: 28561166",2 Recámaras | 2 Baños | 220 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-rocio-country-living-tamanche-yucatan-28561166
Yucatan,4,2026-04-06 04:21,"$6,850,000 MXN","19, Col. Algarrobos Desarrollo Residencial, Mérida, Yucatán, México, C.P. 97305, ID: 30320047",3 Recámaras | 4 Baños | 280 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-19-algarrobos-desarrollo-residencial-yucatan-30320047
