Estado,Pagina_Extraida,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Colima,2,"$1,045,000
MXN","Casa en venta, Sin Datos, La Fortuna, Villa de Álvarez, Col. Manuel Alvarez, Villa de Álvarez, Colima, México, C.P. 28984, ID: 30490208",2 Recámaras | 1 Baño | 67 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-datos-la-fortuna-villa-de-alvarez-manuel-alvarez-colima-30490208#pagina=2&tipos=casas-venta&area=colima&pos=10
Colima,2,"$5,900,000
MXN","Venta de casa , Col. Las Brisas, Manzanillo, Colima, México, C.P. 28210, ID: 28728681",5 Recámaras | 4 Baños | 143 m 2,https://propiedades.com/inmuebles/casa-en-venta-las-brisas-colima-28728681#pagina=2&tipos=casas-venta&area=colima&pos=11
Colima,2,"$1,440,000
MXN","Venta de casa Higuera Roja, Puerta de Rolón, Villa de Álvarez, Col. Colinas del Carmen, Villa de Álvarez, Colima, México, C.P. 28978, ID: 30544653",2 Recámaras | 2 Baños | 73 m 2,https://propiedades.com/inmuebles/casa-en-venta-higuera-roja-puerta-de-rolon-villa-de-alvarez-colinas-del-carmen-colima-30544653#pagina=2&tipos=casas-venta&area=colima&pos=12
Colima,2,"$2,115,000
MXN","ARRUBAL, Col. Diamantes, Colima, Colima, México, C.P. 28047, ID: 29374306",3 Recámaras | 2 Baños | 110 m 2,https://propiedades.com/inmuebles/casa-en-venta-arrubal-diamantes-colima-29374306#pagina=2&tipos=casas-venta&area=colima&pos=13
Colima,2,"$3,500,000
MXN","Casa en venta, de los Colorines, Col. El Chivato (Providencia), Villa de Álvarez, Colima, México, C.P. 28965, ID: 30606661",5 Recámaras | 3 Baños | 390 m 2,https://propiedades.com/inmuebles/casa-en-venta-de-los-colorines-el-chivato-providencia-colima-30606661#pagina=2&tipos=casas-venta&area=colima&pos=14
Colima,2,"$8,600,000
MXN","Se vende casa en Carrizales, Col. Club Santiago, Manzanillo, Colima, México, C.P. 28868, ID: 30010815",4 Recámaras | 3 Baños | 282 m 2,https://propiedades.com/inmuebles/casa-en-venta-carrizales-club-santiago-colima-30010815#pagina=2&tipos=casas-venta&area=colima&pos=15
Colima,2,"$1,780,000
MXN","Calle sin nombre, San Bernardo, Colima, Col. Arboledas, Colima, Colima, México, C.P. 28077, ID: 30662111",3 Recámaras | 3 Baños | 107 m 2,https://propiedades.com/inmuebles/casa-en-venta-calle-sin-nombre-san-bernardo-colima-arboledas-colima-30662111#pagina=2&tipos=casas-venta&area=colima&pos=16
Colima,2,"$4,195,000
MXN","Se vende casa en MONTE MAKLU, Col. Rincón del Colibrí, Colima, Colima, México, C.P. 28017, ID: 30586214",3 Recámaras | 2 Baños | 155 m 2,https://propiedades.com/inmuebles/casa-en-venta-monte-maklu-rincon-del-colibri-colima-30586214#pagina=2&tipos=casas-venta&area=colima&pos=17
Colima,2,"$3,150,000
MXN","Se vende casa punta norte, Col. San José Norte, Colima, Colima, México, C.P. 28047, ID: 30492002",2 Recámaras | 2 Baños | 124 m 2,https://propiedades.com/inmuebles/casa-en-venta-punta-norte-san-jose-norte-colima-30492002#pagina=2&tipos=casas-venta&area=colima&pos=18
Colima,2,"$3,275,000
MXN","Se vende casa Albaterra, Col. Rincón del Colibrí, Colima, Colima, México, C.P. 28017, ID: 29904450",3 Recámaras | 3 Baños | 121 m 2,https://propiedades.com/inmuebles/casa-en-venta-albaterra-rincon-del-colibri-colima-29904450#pagina=2&tipos=casas-venta&area=colima&pos=19
Colima,2,"$850,000
MXN","Se vende casa en , Col. Coquimatlán, Coquimatlán, Colima, México, C.P. 28400, ID: 30782380",1 Recámara | 2 Baños | 90 m 2,https://propiedades.com/inmuebles/casa-en-venta-coquimatlan-colima-30782380#pagina=2&tipos=casas-venta&area=colima&pos=20
Colima,2,"$3,800,000
MXN",", Col. La Unión, Tecomán, Colima, México, C.P. 28130, ID: 30711370",3 Recámaras | 2 Baños | 200 m 2,https://propiedades.com/inmuebles/casa-en-venta-la-union-colima-30711370#pagina=2&tipos=casas-venta&area=colima&pos=21
Colima,2,"$3,500,000
MXN","Venta de casa , Col. El Chanal, Colima, Colima, México, C.P. 28610, ID: 29375009",4 Recámaras | 3 Baños | 130 m 2,https://propiedades.com/inmuebles/casa-en-venta-el-chanal-colima-29375009#pagina=2&tipos=casas-venta&area=colima&pos=22
Colima,2,"$6,970,000
MXN","Venta de casa en Agustin Santa Cruz, Col. Lomas Vistahermosa, Colima, Colima, México, C.P. 28016, ID: 29226164",4 Recámaras | 4 Baños | 418 m 2,https://propiedades.com/inmuebles/casa-en-venta-agustin-santa-cruz-lomas-vistahermosa-colima-29226164#pagina=2&tipos=casas-venta&area=colima&pos=23
Colima,2,"$3,400,000
MXN","Casa en venta disponible en , Col. Viveros Pelayo, Manzanillo, Colima, México, C.P. 28864, ID: 28340935",7 Recámaras | 7 Baños | 168 m 2,https://propiedades.com/inmuebles/casa-en-venta-viveros-pelayo-colima-28340935#pagina=2&tipos=casas-venta&area=colima&pos=24
Colima,2,"$3,500,000
MXN","Se vende casa en C. Ebro #1549, Punto Rioja, Colima, Col. El Mirador de Colima, Colima, Colima, México, C.P. 28047, ID: 30588971",3 Recámaras | 2 Baños | 177 m 2,https://propiedades.com/inmuebles/casa-en-venta-c-ebro-1549-punto-rioja-colima-el-mirador-de-colima-colima-30588971#pagina=2&tipos=casas-venta&area=colima&pos=25
Colima,2,"$3,750,000
MXN","Casa en venta disponible en Libertad, Col. Residencial Esmeralda Norte, Colima, Colima, México, C.P. 28017, ID: 28526180",4 Recámaras | 2 Baños | 175 m 2,https://propiedades.com/inmuebles/casa-en-venta-libertad-residencial-esmeralda-norte-colima-28526180#pagina=2&tipos=casas-venta&area=colima&pos=26
Colima,2,"$2,327,000
MXN","Venta casa en PUNTO RIOJA, Col. Residencial Esmeralda, Colima, Colima, México, C.P. 28017, ID: 30374626",3 Recámaras | 3 Baños | 133 m 2,https://propiedades.com/inmuebles/casa-en-venta-punto-rioja-residencial-esmeralda-colima-30374626#pagina=2&tipos=casas-venta&area=colima&pos=27
Colima,2,"$1,750,000
MXN","Venta casa en Punta Rioja, Col. Colima Centro, Colima, Colima, México, C.P. 28000, ID: 28987280",2 Recámaras | 2 Baños | 85 m 2,https://propiedades.com/inmuebles/casa-en-venta-punta-rioja-colima-centro-colima-28987280#pagina=2&tipos=casas-venta&area=colima&pos=28
Colima,2,"$2,690,000
MXN","Casa en venta disponible en , Col. Residencial Valle Verde, Colima, Colima, México, C.P. 28017, ID: 27317921",2 Recámaras | 2 Baños | 126 m 2,https://propiedades.com/inmuebles/casa-en-venta-residencial-valle-verde-colima-27317921#pagina=2&tipos=casas-venta&area=colima&pos=29
Colima,2,"$5,000,000
MXN","Casa en venta disponible en Sin nombre de calle, Col. Campestre Bugambilias, Villa de Álvarez, Colima, México, C.P. 28989, ID: 8542368",4 Recámaras | 4 Baños | 350 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-campestre-bugambilias-colima-8542368#pagina=2&tipos=casas-venta&area=colima&pos=30
Colima,2,"$2,850,000
MXN","Se vende casa gaviotas, Col. Residencial las Gaviotas, Manzanillo, Colima, México, C.P. 28219, ID: 30695724",3 Recámaras | 3 Baños | 116 m 2,https://propiedades.com/inmuebles/casa-en-venta-gaviotas-residencial-las-gaviotas-colima-30695724#pagina=2&tipos=casas-venta&area=colima&pos=31
Colima,2,"$2,800,000
MXN","Casa en venta disponible en Manzanillo, Col. #13, Col. Abelardo R. Rodríguez, Manzanillo, Colima, México, C.P. 28863, ID: 30389918",3 Recámaras | 2 Baños,https://propiedades.com/inmuebles/casa-en-venta-manzanillo-col-13-abelardo-r-rodriguez-colima-30389918#pagina=2&tipos=casas-venta&area=colima&pos=32
Colima,2,"$2,230,000
MXN","Venta casa en La Rioja, Col. Diamantes, Colima, Colima, México, C.P. 28047, ID: 28214899",2 Recámaras | 2 Baños | 106 m 2,https://propiedades.com/inmuebles/casa-en-venta-la-rioja-diamantes-colima-28214899#pagina=2&tipos=casas-venta&area=colima&pos=33
Colima,2,"$10,500,000
MXN","Venta de casa luna, Col. La Audiencia, Manzanillo, Colima, México, C.P. 28867, ID: 30239541",5 Recámaras | 3 Baños | 455 m 2,https://propiedades.com/inmuebles/casa-en-venta-luna-la-audiencia-colima-30239541#pagina=2&tipos=casas-venta&area=colima&pos=34
