clave_municipio,clave_estado,ano,estado,municipio,modalidad,linea_apoyo,acciones,monto
024,17,2021,Morelos,Tlaltizapán de Zapata,Autoproducción,Ampliación de vivienda,1,90000.0
025,17,2021,Morelos,Tlaquiltenango,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,40,5958384.0
025,17,2021,Morelos,Tlaquiltenango,Reconstrucción de vivienda,Reconstrucción total de vivienda,87,19185324.0
025,17,2021,Morelos,Tlaquiltenango,Reconstrucción de vivienda,Rehabilitación de vivienda con valor patrimonial,1,1775926.8
025,17,2021,Morelos,Tlaquiltenango,Reconstrucción de vivienda,Rehabilitación de vivienda edificada con sistemas tradicionales,14,3042700.0
026,17,2021,Morelos,Tlayacapan,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,8,1384600.0
026,17,2021,Morelos,Tlayacapan,Reconstrucción de vivienda,Reconstrucción total de vivienda,22,5056300.0
027,17,2021,Morelos,Totolapan,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,19,2409000.0
027,17,2021,Morelos,Totolapan,Reconstrucción de vivienda,Reconstrucción total de vivienda,23,6316000.0
028,17,2021,Morelos,Xochitepec,Reconstrucción de vivienda,Reconstrucción total de vivienda,6,1184517.0
028,17,2021,Morelos,Xochitepec,Reubicación de Vivienda,Adquisición de vivienda nueva para reubicación,2,471800.0
029,17,2021,Morelos,Yautepec,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,2,203000.0
029,17,2021,Morelos,Yautepec,Reconstrucción de vivienda,Reconstrucción total de vivienda,6,1445000.0
031,17,2021,Morelos,Zacatepec,Reconstrucción de vivienda,Reconstrucción total de vivienda,1,270000.0
003,18,2021,Nayarit,Amatlán de Cañas,Autoproducción,Mejoramiento,1,49448.59
003,18,2021,Nayarit,Amatlán de Cañas,Autoproducción,Vivienda nueva,46,7118870.8
005,20,2021,Oaxaca,Asunción Ixtaltepec,Reconstrucción de vivienda,Reconstrucción total de vivienda,17,3388260.0
005,20,2021,Oaxaca,Asunción Ixtaltepec,Autoproducción,Ampliación de vivienda,113,10170000.0
005,20,2021,Oaxaca,Asunción Ixtaltepec,Autoproducción,Mejoramiento,632,22120000.0
010,20,2021,Oaxaca,El Barrio de la Soledad,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,7,701000.0
010,20,2021,Oaxaca,El Barrio de la Soledad,Reconstrucción de vivienda,Reconstrucción total de vivienda,24,5575000.0
010,20,2021,Oaxaca,El Barrio de la Soledad,Autoproducción,Ampliación de vivienda,11,990000.0
010,20,2021,Oaxaca,El Barrio de la Soledad,Autoproducción,Mejoramiento,96,3360000.0
014,20,2021,Oaxaca,Ciudad Ixtepec,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,13,1121500.0
014,20,2021,Oaxaca,Ciudad Ixtepec,Reconstrucción de vivienda,Reconstrucción total de vivienda,67,11520530.0
014,20,2021,Oaxaca,Ciudad Ixtepec,Autoproducción,Ampliación de vivienda,103,9270000.0
014,20,2021,Oaxaca,Ciudad Ixtepec,Autoproducción,Mejoramiento,685,23975000.0
025,20,2021,Oaxaca,Chahuites,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,10,900000.0
025,20,2021,Oaxaca,Chahuites,Reconstrucción de vivienda,Reconstrucción total de vivienda,12,2671200.0
030,20,2021,Oaxaca,El Espinal,Reconstrucción de vivienda,Reconstrucción total de vivienda,105,24447273.54
030,20,2021,Oaxaca,El Espinal,Autoproducción,Ampliación de vivienda,123,11070000.0
030,20,2021,Oaxaca,El Espinal,Autoproducción,Mejoramiento,183,6405000.0
031,20,2021,Oaxaca,Tamazulápam del Espíritu Santo,Reconstrucción de vivienda,Reconstrucción total de vivienda,7,1716000.0
036,20,2021,Oaxaca,Guevea de Humboldt,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,14,1039000.0
036,20,2021,Oaxaca,Guevea de Humboldt,Reconstrucción de vivienda,Reconstrucción total de vivienda,94,21931000.0
039,20,2021,Oaxaca,Heroica Ciudad de Huajuapan de León,Reconstrucción de vivienda,Reconstrucción total de vivienda,6,1448000.0
043,20,2021,Oaxaca,Juchitán de Zaragoza,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,39,3148000.0
043,20,2021,Oaxaca,Juchitán de Zaragoza,Reconstrucción de vivienda,Reconstrucción total de vivienda,117,24199560.0
043,20,2021,Oaxaca,Juchitán de Zaragoza,Autoproducción,Ampliación de vivienda,202,18220000.0
043,20,2021,Oaxaca,Juchitán de Zaragoza,Autoproducción,Mejoramiento,560,19600000.0
052,20,2021,Oaxaca,Magdalena Tequisistlán,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,46,3022000.0
052,20,2021,Oaxaca,Magdalena Tequisistlán,Reconstrucción de vivienda,Reconstrucción total de vivienda,28,5932000.0
053,20,2021,Oaxaca,Magdalena Tlacotepec,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,1,80000.0
053,20,2021,Oaxaca,Magdalena Tlacotepec,Reconstrucción de vivienda,Reconstrucción total de vivienda,5,1162000.0
057,20,2021,Oaxaca,Matías Romero Avendaño,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,2,214000.0
057,20,2021,Oaxaca,Matías Romero Avendaño,Reconstrucción de vivienda,Reconstrucción total de vivienda,20,4460000.0
057,20,2021,Oaxaca,Matías Romero Avendaño,Autoproducción,Ampliación de vivienda,54,4860000.0
057,20,2021,Oaxaca,Matías Romero Avendaño,Autoproducción,Mejoramiento,240,8400000.0
061,20,2021,Oaxaca,Monjas,Reconstrucción de vivienda,Reconstrucción total de vivienda,3,778000.0
064,20,2021,Oaxaca,Nejapa de Madero,Reconstrucción de vivienda,Reconstrucción total de vivienda,3,720000.0
066,20,2021,Oaxaca,Santiago Niltepec,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,12,1109000.0
066,20,2021,Oaxaca,Santiago Niltepec,Reconstrucción de vivienda,Reconstrucción total de vivienda,21,4580000.0
067,20,2021,Oaxaca,Oaxaca de Juárez,Autoproducción,Mejoramiento,1,93403.56
075,20,2021,Oaxaca,Reforma de Pineda,Reconstrucción de vivienda,Reconstrucción total de vivienda,7,1538000.0
079,20,2021,Oaxaca,Salina Cruz,Reconstrucción de vivienda,Reconstrucción total de vivienda,1,264000.0
079,20,2021,Oaxaca,Salina Cruz,Autoproducción,Ampliación de vivienda,169,26445927.6
079,20,2021,Oaxaca,Salina Cruz,Autoproducción,Mejoramiento,96,10693678.48
079,20,2021,Oaxaca,Salina Cruz,Autoproducción,Vivienda nueva,205,46853715.4
079,20,2021,Oaxaca,Salina Cruz,Reubicación de Vivienda,Vivienda nueva,50,25451222.36
081,20,2021,Oaxaca,San Agustín Atenango,Reconstrucción de vivienda,Reconstrucción total de vivienda,1,240000.0
095,20,2021,Oaxaca,San Andrés Paxtlán,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,1,108000.0
095,20,2021,Oaxaca,San Andrés Paxtlán,Reconstrucción de vivienda,Reconstrucción total de vivienda,11,2350000.0
102,20,2021,Oaxaca,San Andrés Zautla,Autoproducción,Mejoramiento,1,50000.0
102,20,2021,Oaxaca,San Andrés Zautla,Autoproducción,Vivienda nueva,47,7820000.0
124,20,2021,Oaxaca,San Blas Atempa,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,1,108000.0
124,20,2021,Oaxaca,San Blas Atempa,Reconstrucción de vivienda,Reconstrucción total de vivienda,33,7139300.0
125,20,2021,Oaxaca,San Carlos Yautepec,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,1,108000.0
125,20,2021,Oaxaca,San Carlos Yautepec,Reconstrucción de vivienda,Reconstrucción total de vivienda,43,10255000.0
130,20,2021,Oaxaca,San Dionisio del Mar,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,70,6277000.0
130,20,2021,Oaxaca,San Dionisio del Mar,Reconstrucción de vivienda,Reconstrucción total de vivienda,87,19317000.0
141,20,2021,Oaxaca,San Francisco del Mar,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,7,698000.0
141,20,2021,Oaxaca,San Francisco del Mar,Reconstrucción de vivienda,Reconstrucción total de vivienda,74,15406371.32
143,20,2021,Oaxaca,San Francisco Ixhuatán,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,21,1775250.0
143,20,2021,Oaxaca,San Francisco Ixhuatán,Reconstrucción de vivienda,Reconstrucción total de vivienda,39,7041350.0
146,20,2021,Oaxaca,San Francisco Logueche,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,4,397000.0
146,20,2021,Oaxaca,San Francisco Logueche,Reconstrucción de vivienda,Reconstrucción total de vivienda,9,2154000.0
184,20,2021,Oaxaca,San Juan Bautista Tuxtepec,Autoproducción,Ampliación de vivienda,106,9540000.0
184,20,2021,Oaxaca,San Juan Bautista Tuxtepec,Autoproducción,Mejoramiento,853,29855000.0
198,20,2021,Oaxaca,San Juan Guichicovi,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,26,3130933.76
198,20,2021,Oaxaca,San Juan Guichicovi,Reconstrucción de vivienda,Reconstrucción total de vivienda,36,9379867.52
198,20,2021,Oaxaca,San Juan Guichicovi,Autoproducción,Ampliación de vivienda,103,9270000.0
198,20,2021,Oaxaca,San Juan Guichicovi,Autoproducción,Mejoramiento,506,17710000.0
248,20,2021,Oaxaca,San Mateo del Mar,Reconstrucción de vivienda,Reconstrucción total de vivienda,1,264000.0
253,20,2021,Oaxaca,San Mateo Piñas,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,2,155000.0
253,20,2021,Oaxaca,San Mateo Piñas,Reconstrucción de vivienda,Reconstrucción total de vivienda,74,19227541.67
265,20,2021,Oaxaca,San Miguel Chimalapa,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,1,108000.0
265,20,2021,Oaxaca,San Miguel Chimalapa,Reconstrucción de vivienda,Reconstrucción total de vivienda,16,3113000.0
279,20,2021,Oaxaca,San Miguel Suchixtepec,Reconstrucción de vivienda,Reconstrucción total de vivienda,9,2438000.0
282,20,2021,Oaxaca,San Miguel Tenango,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,3,135000.0
282,20,2021,Oaxaca,San Miguel Tenango,Reconstrucción de vivienda,Reconstrucción total de vivienda,4,600000.0
286,20,2021,Oaxaca,San Miguel Tlacotepec,Reconstrucción de vivienda,Reconstrucción total de vivienda,3,792000.0
305,20,2021,Oaxaca,San Pedro Comitancillo,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,3,265000.0
305,20,2021,Oaxaca,San Pedro Comitancillo,Reconstrucción de vivienda,Reconstrucción total de vivienda,14,2593000.0
305,20,2021,Oaxaca,San Pedro Comitancillo,Autoproducción,Ampliación de vivienda,46,4140000.0
305,20,2021,Oaxaca,San Pedro Comitancillo,Autoproducción,Mejoramiento,224,7840000.0
307,20,2021,Oaxaca,San Pedro Huamelula,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,70,5383000.0
307,20,2021,Oaxaca,San Pedro Huamelula,Reconstrucción de vivienda,Reconstrucción total de vivienda,54,10880000.0
324,20,2021,Oaxaca,San Pedro Pochutla,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,1,74000.0
324,20,2021,Oaxaca,San Pedro Pochutla,Reconstrucción de vivienda,Reconstrucción total de vivienda,27,5226000.0
327,20,2021,Oaxaca,San Pedro Tapanatepec,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,20,1816000.0
327,20,2021,Oaxaca,San Pedro Tapanatepec,Reconstrucción de vivienda,Reconstrucción total de vivienda,34,6978100.0
347,20,2021,Oaxaca,San Sebastián Río Hondo,Reconstrucción de vivienda,Reconstrucción total de vivienda,9,2348000.0
412,20,2021,Oaxaca,Santa María Guienagati,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,3,225000.0
412,20,2021,Oaxaca,Santa María Guienagati,Reconstrucción de vivienda,Reconstrucción total de vivienda,25,5689000.0
417,20,2021,Oaxaca,Santa María Jacatepec,Reconstrucción de vivienda,Reconstrucción total de vivienda,15,3975000.0
417,20,2021,Oaxaca,Santa María Jacatepec,Reubicación de Vivienda,Vivienda nueva,46,12190000.0
418,20,2021,Oaxaca,Santa María Jalapa del Marqués,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,2,155000.0
421,20,2021,Oaxaca,Santa María Mixtequilla,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,4,432000.0
421,20,2021,Oaxaca,Santa María Mixtequilla,Reconstrucción de vivienda,Reconstrucción total de vivienda,15,3536000.0
421,20,2021,Oaxaca,Santa María Mixtequilla,Autoproducción,Ampliación de vivienda,175,15750000.0
421,20,2021,Oaxaca,Santa María Mixtequilla,Autoproducción,Mejoramiento,272,9520000.0
427,20,2021,Oaxaca,Santa María Petapa,Reconstrucción de vivienda,Reconstrucción total de vivienda,4,922000.0
427,20,2021,Oaxaca,Santa María Petapa,Autoproducción,Ampliación de vivienda,41,3690000.0
427,20,2021,Oaxaca,Santa María Petapa,Autoproducción,Mejoramiento,228,7980000.0
441,20,2021,Oaxaca,Santa María Xadani,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,1,108000.0
441,20,2021,Oaxaca,Santa María Xadani,Reconstrucción de vivienda,Reconstrucción total de vivienda,55,12900000.0
453,20,2021,Oaxaca,Santiago Astata,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,38,2548000.0
453,20,2021,Oaxaca,Santiago Astata,Reconstrucción de vivienda,Reconstrucción total de vivienda,45,10140000.0
470,20,2021,Oaxaca,Santiago Lachiguiri,Reconstrucción de vivienda,Reconstrucción total de vivienda,23,5285000.0
472,20,2021,Oaxaca,Santiago Laollaga,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,7,606000.0
472,20,2021,Oaxaca,Santiago Laollaga,Reconstrucción de vivienda,Reconstrucción total de vivienda,20,4561000.0
495,20,2021,Oaxaca,Santiago Xanica,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,5,489000.0
495,20,2021,Oaxaca,Santiago Xanica,Reconstrucción de vivienda,Reconstrucción total de vivienda,97,22347000.0
495,20,2021,Oaxaca,Santiago Xanica,Reconstrucción de vivienda,Rehabilitación de vivienda edificada con sistemas tradicionales,18,4752000.0
505,20,2021,Oaxaca,Santo Domingo Ingenio,Reconstrucción de vivienda,Reconstrucción total de vivienda,9,1969000.0
515,20,2021,Oaxaca,Santo Domingo Tehuantepec,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,16,815000.0
515,20,2021,Oaxaca,Santo Domingo Tehuantepec,Reconstrucción de vivienda,Reconstrucción total de vivienda,61,12538000.0
515,20,2021,Oaxaca,Santo Domingo Tehuantepec,Reconstrucción de vivienda,Rehabilitación de vivienda con valor patrimonial,1,644157.36
515,20,2021,Oaxaca,Santo Domingo Tehuantepec,Autoproducción,Ampliación de vivienda,87,7830000.0
515,20,2021,Oaxaca,Santo Domingo Tehuantepec,Autoproducción,Mejoramiento,396,13860000.0
525,20,2021,Oaxaca,Santo Domingo Zanatepec,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,9,972000.0
525,20,2021,Oaxaca,Santo Domingo Zanatepec,Reconstrucción de vivienda,Reconstrucción total de vivienda,37,7850162.72
557,20,2021,Oaxaca,Unión Hidalgo,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,33,2663000.0
557,20,2021,Oaxaca,Unión Hidalgo,Reconstrucción de vivienda,Reconstrucción total de vivienda,43,8719000.0
019,21,2021,Puebla,Atlixco,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,17,1395000.0
019,21,2021,Puebla,Atlixco,Reconstrucción de vivienda,Reconstrucción total de vivienda,22,3450000.0
019,21,2021,Puebla,Atlixco,Reconstrucción de vivienda,Rehabilitación de vivienda con valor patrimonial,29,27324381.68
019,21,2021,Puebla,Atlixco,Reconstrucción de vivienda,Rehabilitación de vivienda edificada con sistemas tradicionales,1,272440.0
026,21,2021,Puebla,Calpan,Reconstrucción de vivienda,Reconstrucción total de vivienda,1,270000.0
041,21,2021,Puebla,Cuautlancingo,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,4,295000.0
041,21,2021,Puebla,Cuautlancingo,Reconstrucción de vivienda,Reconstrucción total de vivienda,2,400000.0
047,21,2021,Puebla,Chiautla,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,57,5831000.0
047,21,2021,Puebla,Chiautla,Reconstrucción de vivienda,Reconstrucción total de vivienda,236,38426100.0
047,21,2021,Puebla,Chiautla,Reconstrucción de vivienda,Rehabilitación de vivienda edificada con sistemas tradicionales,1,272440.0
051,21,2021,Puebla,Chietla,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,40,3684000.0
051,21,2021,Puebla,Chietla,Reconstrucción de vivienda,Reconstrucción total de vivienda,63,9129000.0
069,21,2021,Puebla,Huaquechula,Reconstrucción de vivienda,Rehabilitación de vivienda con valor patrimonial,1,2744331.83
073,21,2021,Puebla,Huehuetlán el Chico,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,28,2596000.0
073,21,2021,Puebla,Huehuetlán el Chico,Reconstrucción de vivienda,Reconstrucción total de vivienda,47,8133000.0
074,21,2021,Puebla,Huejotzingo,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,25,2595000.0
074,21,2021,Puebla,Huejotzingo,Reconstrucción de vivienda,Reconstrucción total de vivienda,46,8280000.0
074,21,2021,Puebla,Huejotzingo,Reconstrucción de vivienda,Rehabilitación de vivienda edificada con sistemas tradicionales,1,275000.0
085,21,2021,Puebla,Izúcar de Matamoros,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,28,2556000.0
085,21,2021,Puebla,Izúcar de Matamoros,Reconstrucción de vivienda,Reconstrucción total de vivienda,282,49138401.0
087,21,2021,Puebla,Jolalpan,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,16,1815000.0
087,21,2021,Puebla,Jolalpan,Reconstrucción de vivienda,Reconstrucción total de vivienda,77,13991000.0
114,21,2021,Puebla,Puebla,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,1,100000.0
114,21,2021,Puebla,Puebla,Reconstrucción de vivienda,Reconstrucción total de vivienda,3,573600.0
114,21,2021,Puebla,Puebla,Autoproducción,Ampliación de vivienda,184,16560000.0
114,21,2021,Puebla,Puebla,Autoproducción,Mejoramiento,1043,36505000.0
119,21,2021,Puebla,San Andrés Cholula,Autoproducción,Ampliación de vivienda,372,33480000.0
119,21,2021,Puebla,San Andrés Cholula,Autoproducción,Mejoramiento,629,22015000.0
124,21,2021,Puebla,San Gabriel Chilac,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,1,105000.0
138,21,2021,Puebla,San Nicolás de los Ranchos,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,2,235000.0
138,21,2021,Puebla,San Nicolás de los Ranchos,Reconstrucción de vivienda,Reconstrucción total de vivienda,1,218600.0
138,21,2021,Puebla,San Nicolás de los Ranchos,Autoproducción,Vivienda nueva,1,220000.0
140,21,2021,Puebla,San Pedro Cholula,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,4,320000.0
140,21,2021,Puebla,San Pedro Cholula,Reconstrucción de vivienda,Reconstrucción total de vivienda,10,1750000.0
147,21,2021,Puebla,Santa Inés Ahuatempan,Reconstrucción de vivienda,Reconstrucción parcial de vivienda,1,105000.0
147,21,2021,Puebla,Santa Inés Ahuatempan,Reconstrucción de vivienda,Reconstrucción total de vivienda,8,1425000.0
