clave_municipio,clave_estado,ano,estado,municipio,sexo,grupo_edad,acciones,monto
008,27,2023,Tabasco,Huimanguillo,Mujer,30 a 59,6,81000.0
015,28,2023,Tamaulipas,Gustavo Díaz Ordaz,Mujer,30 a 59,3,40500.0
015,28,2023,Tamaulipas,Gustavo Díaz Ordaz,Mujer,60 o más,1,13500.0
015,28,2023,Tamaulipas,Gustavo Díaz Ordaz,Hombre,30 a 59,1,13500.0
015,28,2021,Tamaulipas,Gustavo Díaz Ordaz,Hombre,30 a 59,1,12000.0
015,28,2021,Tamaulipas,Gustavo Díaz Ordaz,Mujer,30 a 59,6,72000.0
015,28,2022,Tamaulipas,Gustavo Díaz Ordaz,Mujer,30 a 59,6,81000.0
015,28,2022,Tamaulipas,Gustavo Díaz Ordaz,Hombre,30 a 59,3,40500.0
021,28,2023,Tamaulipas,El Mante,Mujer,30 a 59,4,54000.0
021,28,2023,Tamaulipas,El Mante,Hombre,30 a 59,2,27000.0
021,28,2022,Tamaulipas,El Mante,Hombre,29 o menos,1,13500.0
021,28,2022,Tamaulipas,El Mante,Mujer,29 o menos,2,27000.0
021,28,2022,Tamaulipas,El Mante,Mujer,60 o más,1,13500.0
021,28,2022,Tamaulipas,El Mante,Hombre,60 o más,4,54000.0
021,28,2022,Tamaulipas,El Mante,Mujer,30 a 59,13,175500.0
021,28,2022,Tamaulipas,El Mante,Hombre,30 a 59,7,94500.0
022,28,2021,Tamaulipas,Matamoros,Hombre,30 a 59,23,276000.0
022,28,2021,Tamaulipas,Matamoros,Mujer,30 a 59,53,636000.0
022,28,2023,Tamaulipas,Matamoros,Mujer,30 a 59,13,175500.0
022,28,2021,Tamaulipas,Matamoros,Mujer,60 o más,9,108000.0
022,28,2021,Tamaulipas,Matamoros,Mujer,29 o menos,7,84000.0
022,28,2022,Tamaulipas,Matamoros,Mujer,30 a 59,22,297000.0
022,28,2023,Tamaulipas,Matamoros,Hombre,30 a 59,19,256500.0
022,28,2022,Tamaulipas,Matamoros,Hombre,29 o menos,1,13500.0
022,28,2023,Tamaulipas,Matamoros,Mujer,29 o menos,2,27000.0
022,28,2022,Tamaulipas,Matamoros,Hombre,60 o más,4,54000.0
022,28,2023,Tamaulipas,Matamoros,Mujer,60 o más,14,189000.0
022,28,2022,Tamaulipas,Matamoros,Hombre,30 a 59,14,189000.0
022,28,2023,Tamaulipas,Matamoros,Hombre,29 o menos,1,13500.0
022,28,2022,Tamaulipas,Matamoros,Mujer,29 o menos,3,40500.0
022,28,2023,Tamaulipas,Matamoros,Hombre,60 o más,2,27000.0
022,28,2021,Tamaulipas,Matamoros,Hombre,29 o menos,2,24000.0
022,28,2021,Tamaulipas,Matamoros,Hombre,60 o más,7,84000.0
022,28,2022,Tamaulipas,Matamoros,Mujer,60 o más,6,81000.0
027,28,2021,Tamaulipas,Nuevo Laredo,Mujer,60 o más,7,84000.0
027,28,2023,Tamaulipas,Nuevo Laredo,Mujer,29 o menos,3,40500.0
027,28,2023,Tamaulipas,Nuevo Laredo,Hombre,29 o menos,10,135000.0
027,28,2022,Tamaulipas,Nuevo Laredo,Hombre,60 o más,6,81000.0
027,28,2023,Tamaulipas,Nuevo Laredo,Hombre,60 o más,11,148500.0
027,28,2021,Tamaulipas,Nuevo Laredo,Mujer,30 a 59,28,336000.0
027,28,2021,Tamaulipas,Nuevo Laredo,Hombre,30 a 59,26,312000.0
027,28,2022,Tamaulipas,Nuevo Laredo,Mujer,60 o más,10,135000.0
027,28,2022,Tamaulipas,Nuevo Laredo,Hombre,29 o menos,4,54000.0
027,28,2022,Tamaulipas,Nuevo Laredo,Mujer,29 o menos,9,121500.0
027,28,2022,Tamaulipas,Nuevo Laredo,Mujer,30 a 59,51,688500.0
027,28,2023,Tamaulipas,Nuevo Laredo,Mujer,30 a 59,34,459000.0
027,28,2021,Tamaulipas,Nuevo Laredo,Mujer,29 o menos,5,60000.0
027,28,2022,Tamaulipas,Nuevo Laredo,Hombre,30 a 59,39,526500.0
027,28,2023,Tamaulipas,Nuevo Laredo,Hombre,30 a 59,23,310500.0
027,28,2021,Tamaulipas,Nuevo Laredo,Hombre,60 o más,5,60000.0
027,28,2021,Tamaulipas,Nuevo Laredo,Hombre,29 o menos,3,36000.0
027,28,2023,Tamaulipas,Nuevo Laredo,Mujer,60 o más,8,108000.0
033,28,2022,Tamaulipas,Río Bravo,Mujer,30 a 59,1,13500.0
033,28,2023,Tamaulipas,Río Bravo,Hombre,30 a 59,2,27000.0
033,28,2023,Tamaulipas,Río Bravo,Mujer,29 o menos,1,13500.0
033,28,2022,Tamaulipas,Río Bravo,Hombre,60 o más,2,27000.0
033,28,2022,Tamaulipas,Río Bravo,Hombre,29 o menos,4,54000.0
033,28,2022,Tamaulipas,Río Bravo,Hombre,30 a 59,9,121500.0
033,28,2023,Tamaulipas,Río Bravo,Mujer,30 a 59,1,13500.0
037,28,2023,Tamaulipas,Soto la Marina,Hombre,60 o más,2,27000.0
037,28,2023,Tamaulipas,Soto la Marina,Hombre,30 a 59,7,94500.0
037,28,2023,Tamaulipas,Soto la Marina,Mujer,30 a 59,14,189000.0
037,28,2023,Tamaulipas,Soto la Marina,Mujer,60 o más,2,27000.0
037,28,2023,Tamaulipas,Soto la Marina,Hombre,29 o menos,1,13500.0
041,28,2022,Tamaulipas,Victoria,Hombre,60 o más,1,13500.0
041,28,2023,Tamaulipas,Victoria,Hombre,29 o menos,3,40500.0
041,28,2022,Tamaulipas,Victoria,Mujer,29 o menos,1,13500.0
041,28,2023,Tamaulipas,Victoria,Mujer,30 a 59,10,135000.0
041,28,2022,Tamaulipas,Victoria,Hombre,29 o menos,2,27000.0
041,28,2022,Tamaulipas,Victoria,Mujer,30 a 59,2,27000.0
041,28,2023,Tamaulipas,Victoria,Mujer,60 o más,3,40500.0
041,28,2023,Tamaulipas,Victoria,Hombre,60 o más,3,40500.0
041,28,2023,Tamaulipas,Victoria,Hombre,30 a 59,12,162000.0
043,28,2023,Tamaulipas,Xicoténcatl,Hombre,60 o más,6,81000.0
043,28,2022,Tamaulipas,Xicoténcatl,Mujer,29 o menos,6,81000.0
043,28,2023,Tamaulipas,Xicoténcatl,Mujer,60 o más,6,81000.0
043,28,2023,Tamaulipas,Xicoténcatl,Hombre,30 a 59,27,364500.0
043,28,2021,Tamaulipas,Xicoténcatl,Hombre,60 o más,4,48000.0
043,28,2021,Tamaulipas,Xicoténcatl,Hombre,30 a 59,30,360000.0
043,28,2021,Tamaulipas,Xicoténcatl,Mujer,60 o más,7,84000.0
043,28,2022,Tamaulipas,Xicoténcatl,Hombre,60 o más,3,40500.0
043,28,2022,Tamaulipas,Xicoténcatl,Hombre,30 a 59,18,243000.0
043,28,2022,Tamaulipas,Xicoténcatl,Mujer,30 a 59,25,337500.0
043,28,2021,Tamaulipas,Xicoténcatl,Mujer,29 o menos,5,60000.0
043,28,2023,Tamaulipas,Xicoténcatl,Mujer,29 o menos,6,81000.0
043,28,2021,Tamaulipas,Xicoténcatl,Hombre,29 o menos,6,72000.0
043,28,2022,Tamaulipas,Xicoténcatl,Hombre,29 o menos,5,67500.0
043,28,2021,Tamaulipas,Xicoténcatl,Mujer,30 a 59,40,480000.0
043,28,2022,Tamaulipas,Xicoténcatl,Mujer,60 o más,4,54000.0
043,28,2023,Tamaulipas,Xicoténcatl,Hombre,29 o menos,9,121500.0
043,28,2023,Tamaulipas,Xicoténcatl,Mujer,30 a 59,31,418500.0
006,29,2022,Tlaxcala,Calpulalpan,Mujer,30 a 59,38,513000.0
006,29,2022,Tlaxcala,Calpulalpan,Mujer,60 o más,26,351000.0
006,29,2022,Tlaxcala,Calpulalpan,Hombre,60 o más,29,391500.0
006,29,2023,Tlaxcala,Calpulalpan,Hombre,60 o más,1,13500.0
006,29,2022,Tlaxcala,Calpulalpan,Mujer,29 o menos,5,67500.0
006,29,2022,Tlaxcala,Calpulalpan,Hombre,29 o menos,4,54000.0
006,29,2022,Tlaxcala,Calpulalpan,Hombre,30 a 59,37,499500.0
006,29,2023,Tlaxcala,Calpulalpan,Hombre,30 a 59,1,13500.0
013,29,2023,Tlaxcala,Huamantla,Mujer,30 a 59,2,27000.0
013,29,2023,Tlaxcala,Huamantla,Mujer,29 o menos,1,13500.0
013,29,2022,Tlaxcala,Huamantla,Hombre,30 a 59,1,13500.0
034,29,2021,Tlaxcala,Tlaxco,Mujer,30 a 59,10,120000.0
034,29,2022,Tlaxcala,Tlaxco,Mujer,30 a 59,31,418500.0
034,29,2023,Tlaxcala,Tlaxco,Hombre,30 a 59,26,351000.0
034,29,2023,Tlaxcala,Tlaxco,Mujer,29 o menos,8,108000.0
034,29,2023,Tlaxcala,Tlaxco,Hombre,60 o más,12,162000.0
034,29,2021,Tlaxcala,Tlaxco,Mujer,60 o más,3,36000.0
034,29,2022,Tlaxcala,Tlaxco,Mujer,60 o más,5,67500.0
034,29,2022,Tlaxcala,Tlaxco,Hombre,30 a 59,18,243000.0
034,29,2023,Tlaxcala,Tlaxco,Mujer,30 a 59,40,540000.0
034,29,2021,Tlaxcala,Tlaxco,Hombre,60 o más,3,36000.0
034,29,2022,Tlaxcala,Tlaxco,Mujer,29 o menos,6,81000.0
034,29,2023,Tlaxcala,Tlaxco,Mujer,60 o más,12,162000.0
034,29,2022,Tlaxcala,Tlaxco,Hombre,29 o menos,3,40500.0
034,29,2022,Tlaxcala,Tlaxco,Hombre,60 o más,3,40500.0
034,29,2023,Tlaxcala,Tlaxco,Hombre,29 o menos,7,94500.0
034,29,2021,Tlaxcala,Tlaxco,Hombre,29 o menos,1,12000.0
034,29,2021,Tlaxcala,Tlaxco,Hombre,30 a 59,7,84000.0
011,30,2023,Veracruz de Ignacio de la Llave,Alvarado,Hombre,30 a 59,8,108000.0
011,30,2023,Veracruz de Ignacio de la Llave,Alvarado,Mujer,60 o más,4,54000.0
011,30,2023,Veracruz de Ignacio de la Llave,Alvarado,Hombre,60 o más,3,40500.0
011,30,2023,Veracruz de Ignacio de la Llave,Alvarado,Mujer,30 a 59,13,175500.0
023,30,2021,Veracruz de Ignacio de la Llave,Atzalan,Hombre,30 a 59,19,228000.0
023,30,2021,Veracruz de Ignacio de la Llave,Atzalan,Hombre,29 o menos,5,60000.0
023,30,2022,Veracruz de Ignacio de la Llave,Atzalan,Mujer,30 a 59,5,67500.0
023,30,2022,Veracruz de Ignacio de la Llave,Atzalan,Hombre,29 o menos,1,13500.0
023,30,2023,Veracruz de Ignacio de la Llave,Atzalan,Mujer,30 a 59,4,54000.0
023,30,2023,Veracruz de Ignacio de la Llave,Atzalan,Mujer,29 o menos,2,27000.0
023,30,2023,Veracruz de Ignacio de la Llave,Atzalan,Hombre,30 a 59,1,13500.0
023,30,2021,Veracruz de Ignacio de la Llave,Atzalan,Mujer,30 a 59,21,252000.0
023,30,2021,Veracruz de Ignacio de la Llave,Atzalan,Mujer,60 o más,3,36000.0
023,30,2023,Veracruz de Ignacio de la Llave,Atzalan,Hombre,29 o menos,1,13500.0
023,30,2021,Veracruz de Ignacio de la Llave,Atzalan,Hombre,60 o más,3,36000.0
023,30,2022,Veracruz de Ignacio de la Llave,Atzalan,Hombre,30 a 59,2,27000.0
023,30,2021,Veracruz de Ignacio de la Llave,Atzalan,Mujer,29 o menos,1,12000.0
048,30,2023,Veracruz de Ignacio de la Llave,Cosoleacaque,Hombre,60 o más,2,27000.0
048,30,2023,Veracruz de Ignacio de la Llave,Cosoleacaque,Mujer,30 a 59,9,121500.0
048,30,2023,Veracruz de Ignacio de la Llave,Cosoleacaque,Hombre,30 a 59,8,108000.0
048,30,2023,Veracruz de Ignacio de la Llave,Cosoleacaque,Hombre,29 o menos,1,13500.0
048,30,2023,Veracruz de Ignacio de la Llave,Cosoleacaque,Mujer,29 o menos,1,13500.0
084,30,2023,Veracruz de Ignacio de la Llave,Ixmatlahuacan,Mujer,29 o menos,3,40500.0
084,30,2023,Veracruz de Ignacio de la Llave,Ixmatlahuacan,Hombre,30 a 59,2,27000.0
084,30,2023,Veracruz de Ignacio de la Llave,Ixmatlahuacan,Mujer,30 a 59,10,135000.0
084,30,2023,Veracruz de Ignacio de la Llave,Ixmatlahuacan,Hombre,60 o más,2,27000.0
084,30,2023,Veracruz de Ignacio de la Llave,Ixmatlahuacan,Hombre,29 o menos,3,40500.0
094,30,2023,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,Hombre,60 o más,4,54000.0
094,30,2023,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,Mujer,29 o menos,1,13500.0
094,30,2022,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,Mujer,29 o menos,9,121500.0
094,30,2023,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,Mujer,30 a 59,15,202500.0
094,30,2022,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,Hombre,30 a 59,17,229500.0
094,30,2022,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,Mujer,30 a 59,31,418500.0
094,30,2023,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,Hombre,29 o menos,4,54000.0
094,30,2022,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,Hombre,29 o menos,6,81000.0
094,30,2022,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,Mujer,60 o más,8,108000.0
094,30,2023,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,Hombre,30 a 59,11,148500.0
094,30,2022,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,Hombre,60 o más,3,40500.0
094,30,2023,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,Mujer,60 o más,3,40500.0
102,30,2021,Veracruz de Ignacio de la Llave,Martínez de la Torre,Mujer,29 o menos,2,24000.0
102,30,2022,Veracruz de Ignacio de la Llave,Martínez de la Torre,Mujer,29 o menos,3,40500.0
102,30,2021,Veracruz de Ignacio de la Llave,Martínez de la Torre,Hombre,29 o menos,2,24000.0
102,30,2021,Veracruz de Ignacio de la Llave,Martínez de la Torre,Mujer,30 a 59,14,168000.0
102,30,2022,Veracruz de Ignacio de la Llave,Martínez de la Torre,Hombre,30 a 59,9,121500.0
102,30,2021,Veracruz de Ignacio de la Llave,Martínez de la Torre,Hombre,30 a 59,6,72000.0
102,30,2023,Veracruz de Ignacio de la Llave,Martínez de la Torre,Mujer,30 a 59,2,27000.0
102,30,2021,Veracruz de Ignacio de la Llave,Martínez de la Torre,Hombre,60 o más,1,12000.0
102,30,2022,Veracruz de Ignacio de la Llave,Martínez de la Torre,Hombre,29 o menos,1,13500.0
102,30,2023,Veracruz de Ignacio de la Llave,Martínez de la Torre,Hombre,60 o más,1,13500.0
102,30,2022,Veracruz de Ignacio de la Llave,Martínez de la Torre,Mujer,60 o más,2,27000.0
102,30,2021,Veracruz de Ignacio de la Llave,Martínez de la Torre,Mujer,60 o más,1,12000.0
102,30,2022,Veracruz de Ignacio de la Llave,Martínez de la Torre,Hombre,60 o más,1,13500.0
102,30,2022,Veracruz de Ignacio de la Llave,Martínez de la Torre,Mujer,30 a 59,9,121500.0
102,30,2023,Veracruz de Ignacio de la Llave,Martínez de la Torre,Mujer,60 o más,1,13500.0
102,30,2023,Veracruz de Ignacio de la Llave,Martínez de la Torre,Hombre,30 a 59,2,27000.0
105,30,2023,Veracruz de Ignacio de la Llave,Medellín de Bravo,Mujer,30 a 59,11,148500.0
105,30,2023,Veracruz de Ignacio de la Llave,Medellín de Bravo,Mujer,60 o más,1,13500.0
105,30,2023,Veracruz de Ignacio de la Llave,Medellín de Bravo,Hombre,60 o más,9,121500.0
105,30,2023,Veracruz de Ignacio de la Llave,Medellín de Bravo,Hombre,30 a 59,9,121500.0
105,30,2023,Veracruz de Ignacio de la Llave,Medellín de Bravo,Hombre,29 o menos,1,13500.0
109,30,2022,Veracruz de Ignacio de la Llave,Misantla,Mujer,29 o menos,5,67500.0
109,30,2023,Veracruz de Ignacio de la Llave,Misantla,Mujer,60 o más,7,94500.0
109,30,2023,Veracruz de Ignacio de la Llave,Misantla,Hombre,60 o más,10,135000.0
109,30,2023,Veracruz de Ignacio de la Llave,Misantla,Hombre,30 a 59,17,229500.0
109,30,2023,Veracruz de Ignacio de la Llave,Misantla,Hombre,29 o menos,4,54000.0
109,30,2021,Veracruz de Ignacio de la Llave,Misantla,Hombre,30 a 59,1,12000.0
109,30,2023,Veracruz de Ignacio de la Llave,Misantla,Mujer,30 a 59,17,229500.0
109,30,2022,Veracruz de Ignacio de la Llave,Misantla,Hombre,60 o más,7,94500.0
109,30,2023,Veracruz de Ignacio de la Llave,Misantla,Mujer,29 o menos,4,54000.0
109,30,2022,Veracruz de Ignacio de la Llave,Misantla,Mujer,60 o más,6,81000.0
109,30,2022,Veracruz de Ignacio de la Llave,Misantla,Mujer,30 a 59,22,297000.0
109,30,2021,Veracruz de Ignacio de la Llave,Misantla,Mujer,30 a 59,4,48000.0
