clave_municipio,clave_estado,ano,estado,municipio,modalidad,esquema,acciones,monto
101,14,2022,Jalisco,Tonalá,Vivienda Nueva,Fovissste infonavit conyugal,6,4440838.59
101,14,2022,Jalisco,Tonalá,Vivienda Nueva,Fovissste para todos,17,1605052.77
101,14,2022,Jalisco,Tonalá,Vivienda Nueva,Individual fov-inf,1,670242.91
101,14,2022,Jalisco,Tonalá,Vivienda Existente,Tradicional,49,36223663.29
101,14,2022,Jalisco,Tonalá,Vivienda Existente,Fovissste infonavit conyugal,1,461943.1
101,14,2022,Jalisco,Tonalá,Vivienda Existente,Fovissste para todos,6,397588.35
105,14,2022,Jalisco,Tototlán,Vivienda Existente,Fovissste para todos,1,33543.42
108,14,2022,Jalisco,Tuxpan,Vivienda Nueva,Tradicional,1,804754.12
108,14,2022,Jalisco,Tuxpan,Vivienda Nueva,Fovissste para todos,1,26909.64
108,14,2022,Jalisco,Tuxpan,Vivienda Existente,Tradicional,2,1773325.72
108,14,2022,Jalisco,Tuxpan,Vivienda Existente,Fovissste para todos,1,20325.75
114,14,2022,Jalisco,Villa Corona,Vivienda Nueva,Tradicional,1,529715.57
115,14,2022,Jalisco,Villa Guerrero,Vivienda Nueva,Tradicional,1,641457.07
120,14,2022,Jalisco,Zapopan,Vivienda Nueva,Tradicional,169,120219487.0
120,14,2022,Jalisco,Zapopan,Vivienda Nueva,Fovissste infonavit conyugal,9,5459577.88
120,14,2022,Jalisco,Zapopan,Vivienda Nueva,Pensionados,1,334562.46
120,14,2022,Jalisco,Zapopan,Vivienda Nueva,Fovissste para todos,62,8322441.1
120,14,2022,Jalisco,Zapopan,Vivienda Existente,Tradicional,64,58559419.2
120,14,2022,Jalisco,Zapopan,Vivienda Existente,Fovissste infonavit conyugal,2,1947567.35
120,14,2022,Jalisco,Zapopan,Vivienda Existente,Fovissste para todos,28,4489505.37
121,14,2022,Jalisco,Zapotiltic,Vivienda Existente,Tradicional,1,554000.0
124,14,2022,Jalisco,Zapotlanejo,Vivienda Existente,Tradicional,3,2540197.51
124,14,2022,Jalisco,Zapotlanejo,Vivienda Existente,Fovissste infonavit conyugal,1,651523.54
002,15,2022,México,Acolman,Vivienda Nueva,Tradicional,15,12186419.91
002,15,2022,México,Acolman,Vivienda Nueva,Fovissste para todos,1,27588.74
002,15,2022,México,Acolman,Vivienda Existente,Tradicional,25,17073031.83
002,15,2022,México,Acolman,Vivienda Existente,Fovissste infonavit conyugal,1,639242.68
002,15,2022,México,Acolman,Vivienda Existente,Fovissste para todos,2,34280.83
003,15,2022,México,Aculco,Vivienda Existente,Fovissste infonavit conyugal,1,619267.65
003,15,2022,México,Aculco,Vivienda Existente,Pensionados,1,547433.81
005,15,2022,México,Almoloya de Juárez,Vivienda Nueva,Tradicional,18,12855432.26
005,15,2022,México,Almoloya de Juárez,Vivienda Nueva,Fovissste infonavit conyugal,1,618000.0
005,15,2022,México,Almoloya de Juárez,Vivienda Nueva,Fovissste para todos,1,31499.78
005,15,2022,México,Almoloya de Juárez,Vivienda Existente,Tradicional,13,7788371.01
005,15,2022,México,Almoloya de Juárez,Vivienda Existente,Fovissste infonavit conyugal,1,519812.81
005,15,2022,México,Almoloya de Juárez,Vivienda Existente,Fovissste para todos,2,136997.99
009,15,2022,México,Amecameca,Vivienda Existente,Tradicional,1,1237669.47
010,15,2022,México,Apaxco,Vivienda Nueva,Tradicional,1,597478.0
011,15,2022,México,Atenco,Vivienda Existente,Tradicional,2,2096995.92
012,15,2022,México,Atizapán,Vivienda Existente,Tradicional,2,1763530.25
013,15,2022,México,Atizapán de Zaragoza,Vivienda Nueva,Fovissste para todos,4,916082.68
013,15,2022,México,Atizapán de Zaragoza,Vivienda Existente,Tradicional,23,19304186.19
013,15,2022,México,Atizapán de Zaragoza,Vivienda Existente,Fovissste infonavit conyugal,1,638874.39
013,15,2022,México,Atizapán de Zaragoza,Vivienda Existente,Pensionados,1,592223.96
013,15,2022,México,Atizapán de Zaragoza,Vivienda Existente,Fovissste para todos,7,1140215.73
014,15,2022,México,Atlacomulco,Vivienda Nueva,Tradicional,1,581313.44
014,15,2022,México,Atlacomulco,Vivienda Existente,Tradicional,12,9822274.56
014,15,2022,México,Atlacomulco,Vivienda Existente,Fovissste para todos,1,98288.89
016,15,2022,México,Axapusco,Vivienda Existente,Tradicional,2,1113315.42
018,15,2022,México,Calimaya,Vivienda Nueva,Tradicional,1,1231574.2
018,15,2022,México,Calimaya,Vivienda Nueva,Fovissste para todos,8,1448301.06
018,15,2022,México,Calimaya,Vivienda Existente,Tradicional,8,7175753.24
018,15,2022,México,Calimaya,Vivienda Existente,Fovissste infonavit conyugal,1,1454845.56
018,15,2022,México,Calimaya,Vivienda Existente,Fovissste para todos,3,532964.24
020,15,2022,México,Coacalco de Berriozábal,Vivienda Nueva,Tradicional,5,4339698.49
020,15,2022,México,Coacalco de Berriozábal,Vivienda Nueva,Fovissste para todos,6,426375.62
020,15,2022,México,Coacalco de Berriozábal,Vivienda Existente,Tradicional,58,46935124.12
020,15,2022,México,Coacalco de Berriozábal,Vivienda Existente,Fovissste infonavit conyugal,4,2610718.81
020,15,2022,México,Coacalco de Berriozábal,Vivienda Existente,Fovissste para todos,5,251450.49
020,15,2022,México,Coacalco de Berriozábal,Vivienda Existente,Individual fov-inf,1,782824.12
021,15,2022,México,Coatepec Harinas,Vivienda Existente,Tradicional,1,610577.44
024,15,2022,México,Cuautitlán,Vivienda Nueva,Tradicional,18,22100822.0
024,15,2022,México,Cuautitlán,Vivienda Nueva,Fovissste infonavit conyugal,4,3051400.61
024,15,2022,México,Cuautitlán,Vivienda Nueva,Fovissste para todos,10,1413288.52
024,15,2022,México,Cuautitlán,Vivienda Existente,Tradicional,34,25150328.73
024,15,2022,México,Cuautitlán,Vivienda Existente,Fovissste infonavit conyugal,3,2020951.03
024,15,2022,México,Cuautitlán,Vivienda Existente,Fovissste para todos,3,578592.99
025,15,2022,México,Chalco,Vivienda Nueva,Tradicional,413,332734228.34
025,15,2022,México,Chalco,Vivienda Nueva,Fovissste infonavit conyugal,14,9142827.79
025,15,2022,México,Chalco,Vivienda Nueva,Fovissste para todos,10,727403.46
025,15,2022,México,Chalco,Vivienda Nueva,Individual fov-inf,2,1113211.88
025,15,2022,México,Chalco,Vivienda Existente,Tradicional,52,39005349.83
025,15,2022,México,Chalco,Vivienda Existente,Fovissste infonavit conyugal,1,526828.23
025,15,2022,México,Chalco,Vivienda Existente,Fovissste para todos,5,291822.4
027,15,2022,México,Chapultepec,Vivienda Existente,Tradicional,6,4640152.02
027,15,2022,México,Chapultepec,Vivienda Existente,Fovissste para todos,1,30175.66
028,15,2022,México,Chiautla,Vivienda Existente,Tradicional,1,979396.37
029,15,2022,México,Chicoloapan,Vivienda Nueva,Tradicional,13,13984451.15
029,15,2022,México,Chicoloapan,Vivienda Nueva,Fovissste infonavit conyugal,1,689697.32
029,15,2022,México,Chicoloapan,Vivienda Existente,Tradicional,61,44329741.54
029,15,2022,México,Chicoloapan,Vivienda Existente,Fovissste infonavit conyugal,1,603206.62
